test_id,language,category,config_index,message_index,input_length,encrypt_time_us,decrypt_time_us,chars_processed,chars_per_sec,success,failure_detail
2185,zh,jumbled,2,5,208,470,427.2,268,298707,1,
2186,zh,jumbled,3,1,119,570.9,521.6,163,149199,1,
2187,zh,jumbled,3,2,166,708.8,656.5,218,159672,1,
2188,zh,jumbled,3,3,123,325.6,281.6,166,273386,1,
2189,zh,jumbled,3,4,46,261.6,187.7,74,164701,1,
2190,zh,jumbled,3,5,40,237,187.1,66,155624,1,
2191,zh,jumbled,4,1,142,351.9,313.2,187,281161,1,
2192,zh,jumbled,4,2,105,282.4,249.3,142,267068,1,
2193,zh,jumbled,4,3,42,215.1,200.6,68,163580,1,
2194,zh,jumbled,4,4,178,428.8,391.9,230,280249,1,
2195,zh,jumbled,4,5,149,389.3,475,196,226773,1,
2196,zh,jumbled,5,1,52,222.4,186.1,80,195838,1,
2197,zh,jumbled,5,2,214,477.9,426.7,269,297369,1,
2198,zh,jumbled,5,3,39,230.1,185.3,67,161290,1,
2199,zh,jumbled,5,4,25,200.4,169,51,138062,1,
2200,zh,jumbled,5,5,211,469.9,435.4,271,299348,1,
2201,zh,real_message,1,1,400,880.7,628.5,407,269679,1,
2202,zh,real_message,1,2,400,673.1,601.1,406,318631,1,
2203,zh,real_message,1,3,400,650.4,599.4,407,325652,1,
2204,zh,real_message,1,4,400,679.6,631.9,408,311094,1,
2205,zh,real_message,1,5,400,693.4,618.9,408,310905,1,
2206,zh,real_message,2,1,400,663.4,600.1,407,322121,1,
2207,zh,real_message,2,2,400,658.8,600.7,406,322350,1,
2208,zh,real_message,2,3,400,687.1,618.2,407,311806,1,
2209,zh,real_message,2,4,400,683.2,617.7,408,313629,1,
2210,zh,real_message,2,5,400,672,617.3,408,316451,1,
2211,zh,real_message,3,1,400,725.9,843.6,407,259318,1,
2212,zh,real_message,3,2,400,658.2,603.6,406,321763,1,
2213,zh,real_message,3,3,400,654.3,599.9,407,324510,1,
2214,zh,real_message,3,4,400,679.7,617.5,408,314524,1,
2215,zh,real_message,3,5,400,685.3,619.8,408,312620,1,
2216,zh,real_message,4,1,400,661.8,603.7,407,321612,1,
2217,zh,real_message,4,2,400,652,626.3,406,317609,1,
2218,zh,real_message,4,3,400,668.5,603.3,407,320019,1,
2219,zh,real_message,4,4,400,1057.1,623,408,242843,1,
2220,zh,real_message,4,5,400,693.6,634.4,408,307229,1,
2221,zh,real_message,5,1,400,681.5,603.3,407,316781,1,
2222,zh,real_message,5,2,400,694.4,601.7,406,313247,1,
2223,zh,real_message,5,3,400,654.1,638.2,407,314942,1,
2224,zh,real_message,5,4,400,684.8,684.2,408,298028,1,
2225,zh,real_message,5,5,400,686.5,1118.3,408,226064,1,
2226,zh,repeated_phrase,1,1,134,348.7,268.2,154,249635,1,
2227,zh,repeated_phrase,1,2,36,201.6,170.1,56,150659,1,
2228,zh,repeated_phrase,1,3,35,199.7,169.8,55,148850,1,
2229,zh,repeated_phrase,1,4,92,247.5,217.1,112,241068,1,
2230,zh,repeated_phrase,1,5,170,359.2,389.2,190,253875,1,
2231,zh,repeated_phrase,2,1,64,234.2,201.5,84,192793,1,
2232,zh,repeated_phrase,2,2,172,356.4,324.4,192,282021,1,
2233,zh,repeated_phrase,2,3,130,309.7,264.8,150,261097,1,
2234,zh,repeated_phrase,2,4,72,242.5,200.7,92,207581,1,
2235,zh,repeated_phrase,2,5,139,328.6,280.5,159,261041,1,
2236,zh,repeated_phrase,3,1,88,249.5,217.5,108,231263,1,
2237,zh,repeated_phrase,3,2,167,360.4,331.9,187,270114,1,
2238,zh,repeated_phrase,3,3,169,346.8,312.5,189,286668,1,
2239,zh,repeated_phrase,3,4,140,315.2,281.1,160,268321,1,
2240,zh,repeated_phrase,3,5,26,183.7,152.8,46,136701,1,
2241,zh,repeated_phrase,4,1,120,283.2,249.1,140,263010,1,
2242,zh,repeated_phrase,4,2,46,215.5,185.1,66,164753,1,
2243,zh,repeated_phrase,4,3,33,563.6,174.9,53,71767.1,1,
2244,zh,repeated_phrase,4,4,56,220.4,185,76,187469,1,
2245,zh,repeated_phrase,4,5,126,367.8,267.7,146,229740,1,
2246,zh,repeated_phrase,5,1,64,236.7,201.6,84,191650,1,
2247,zh,repeated_phrase,5,2,61,233.1,200.7,81,186722,1,
2248,zh,repeated_phrase,5,3,70,232.3,210.4,90,203298,1,
2249,zh,repeated_phrase,5,4,152,331.8,307,172,269255,1,
2250,zh,repeated_phrase,5,5,133,298,270.4,153,269177,1,
2251,zh,edge_case,1,1,0,165.4,137.4,20,66050.2,1,
2252,zh,edge_case,1,2,1,164.4,137,21,69674.9,1,
2253,zh,edge_case,1,3,19,177.4,136.8,19,60471,1,
2254,zh,edge_case,1,4,25,165,136.1,25,83028.9,1,
2255,zh,edge_case,1,5,25,182.2,153.2,45,134168,1,
2256,zh,edge_case,2,1,0,229.1,138.8,20,54362.6,1,
2257,zh,edge_case,2,2,1,166.7,136.2,21,69329.8,1,
2258,zh,edge_case,2,3,19,180.3,136.3,19,60012.6,1,
2259,zh,edge_case,2,4,25,174.6,137.7,25,80051.2,1,
2260,zh,edge_case,2,5,25,182.7,152.5,45,134248,1,
2261,zh,edge_case,3,1,0,167,137.9,20,65595.3,1,
2262,zh,edge_case,3,2,1,165,136.2,21,69721.1,1,
2263,zh,edge_case,3,3,19,164.8,136.8,19,62997.3,1,
2264,zh,edge_case,3,4,25,163.7,136.4,25,83305.6,1,
2265,zh,edge_case,3,5,25,180.3,152.1,45,135379,1,
2266,zh,edge_case,4,1,0,167,138.4,20,65487.9,1,
2267,zh,edge_case,4,2,1,168.6,136.9,21,68739.8,1,
2268,zh,edge_case,4,3,19,165.4,137.3,19,62768.4,1,
2269,zh,edge_case,4,4,25,164.4,137.1,25,82918.7,1,
2270,zh,edge_case,4,5,25,181.9,152.9,45,134409,1,
2271,zh,edge_case,5,1,0,166.6,137.8,20,65703,1,
2272,zh,edge_case,5,2,1,165.6,151.2,21,66287.9,1,
2273,zh,edge_case,5,3,19,164.8,136.9,19,62976.5,1,
2274,zh,edge_case,5,4,25,164.3,137,25,82973.8,1,
2275,zh,edge_case,5,5,25,368.3,301.6,45,67174.2,1,
2276,cs,same_char,1,1,53,217.7,200.4,73,174599,1,
2277,cs,same_char,1,2,102,268.6,232.8,122,243319,1,
2278,cs,same_char,1,3,121,284,249.5,141,264292,1,
2279,cs,same_char,1,4,106,264.3,233.3,126,253215,1,
2280,cs,same_char,1,5,98,264.9,232.7,118,237138,1,
2281,cs,same_char,2,1,217,418.7,379.6,237,296881,1,
2282,cs,same_char,2,2,184,397,330.7,204,280335,1,
2283,cs,same_char,2,3,53,219,185.3,73,180559,1,
2284,cs,same_char,2,4,210,422.1,379.1,230,287069,1,
2285,cs,same_char,2,5,90,258.7,217.8,110,230850,1,
2286,cs,same_char,3,1,160,332.4,296.9,180,286032,1,
2287,cs,same_char,3,2,207,664.6,620,227,176709,1,
2288,cs,same_char,3,3,36,209.5,168.9,56,147992,1,
2289,cs,same_char,3,4,36,201.3,168.9,56,151270,1,
2290,cs,same_char,3,5,56,214.7,195.7,76,185185,1,
2291,cs,same_char,4,1,53,229.7,185.7,73,175734,1,
2292,cs,same_char,4,2,119,283.2,263.7,139,254160,1,
2293,cs,same_char,4,3,90,248,227.9,110,231141,1,
2294,cs,same_char,4,4,147,316.9,291.4,167,274536,1,
2295,cs,same_char,4,5,94,285.7,234.3,114,219231,1,
2296,cs,same_char,5,1,21,295.3,166.1,41,88860,1,
2297,cs,same_char,5,2,146,319.9,280.5,166,276482,1,
2298,cs,same_char,5,3,170,350.3,313.9,190,286058,1,
2299,cs,same_char,5,4,122,281.6,247.9,142,268178,1,
2300,cs,same_char,5,5,94,270.7,232.4,114,226595,1,
2301,cs,alternating,1,1,148,569.9,506.1,168,156134,1,
2302,cs,alternating,1,2,111,286.7,259.6,131,239795,1,
2303,cs,alternating,1,3,129,515.3,279.3,149,187516,1,
2304,cs,alternating,1,4,55,238.6,185.8,75,176720,1,
2305,cs,alternating,1,5,92,260.7,217.1,112,234408,1,
2306,cs,alternating,2,1,208,401,377.3,228,292946,1,
2307,cs,alternating,2,2,143,328.9,281,163,267257,1,
2308,cs,alternating,2,3,115,281.6,249,135,254429,1,
2309,cs,alternating,2,4,178,419.6,371.5,198,250284,1,
2310,cs,alternating,2,5,158,336.3,296.4,178,281334,1,
2311,cs,alternating,3,1,132,311.5,265,152,263660,1,
2312,cs,alternating,3,2,109,283.3,248.4,129,242618,1,
2313,cs,alternating,3,3,182,374.2,329.1,202,287217,1,
2314,cs,alternating,3,4,111,283.8,248.8,131,245963,1,
2315,cs,alternating,3,5,202,555.2,534.3,222,203763,1,
2316,cs,alternating,4,1,166,352.1,313.5,186,279447,1,
2317,cs,alternating,4,2,67,233.2,201.7,87,200046,1,
2318,cs,alternating,4,3,158,332.7,406.5,178,240801,1,
2319,cs,alternating,4,4,66,236.1,200.8,86,196841,1,
2320,cs,alternating,4,5,71,232.2,200.7,91,210210,1,
2321,cs,alternating,5,1,129,299.9,265.1,149,263717,1,
2322,cs,alternating,5,2,42,311.5,313.9,62,99136.6,1,
2323,cs,alternating,5,3,146,333.8,280.8,166,270094,1,
2324,cs,alternating,5,4,35,199.7,179.9,55,144889,1,
2325,cs,alternating,5,5,181,376.3,394.4,201,260802,1,
2326,cs,cyclic,1,1,182,386.8,329.3,202,282084,1,
2327,cs,cyclic,1,2,32,210.7,169.3,52,136842,1,
2328,cs,cyclic,1,3,202,409.1,360,222,288649,1,
2329,cs,cyclic,1,4,47,217.5,184.1,67,166833,1,
2330,cs,cyclic,1,5,40,196.8,169.2,60,163934,1,
2331,cs,cyclic,2,1,101,283.4,233.9,121,233907,1,
2332,cs,cyclic,2,2,79,268.4,217.9,99,203578,1,
2333,cs,cyclic,2,3,216,420.4,377.9,236,295628,1,
2334,cs,cyclic,2,4,141,316.3,280.1,161,269953,1,
2335,cs,cyclic,2,5,209,398.2,360.2,229,301951,1,
2336,cs,cyclic,3,1,210,422.5,378.5,230,287141,1,
2337,cs,cyclic,3,2,83,264,218.6,103,213427,1,
2338,cs,cyclic,3,3,120,290.9,249.7,140,258972,1,
2339,cs,cyclic,3,4,22,190.9,153.5,42,121951,1,
2340,cs,cyclic,3,5,23,182.6,168.3,43,122542,1,
2341,cs,cyclic,4,1,111,288.2,266,131,236377,1,
2342,cs,cyclic,4,2,83,309.9,221.8,103,193718,1,
2343,cs,cyclic,4,3,92,257.2,218.1,112,235641,1,
2344,cs,cyclic,4,4,38,200.2,170.3,58,156545,1,
2345,cs,cyclic,4,5,167,361.6,314.9,187,276423,1,
2346,cs,cyclic,5,1,166,353.1,324.1,186,274660,1,
2347,cs,cyclic,5,2,207,401.7,361.9,227,297276,1,
2348,cs,cyclic,5,3,110,281.6,248.5,130,245237,1,
2349,cs,cyclic,5,4,151,354.3,331.9,171,249198,1,
2350,cs,cyclic,5,5,139,324,281.5,159,262593,1,
2351,cs,jumbled,1,1,39,217.1,186.2,67,166129,1,
2352,cs,jumbled,1,2,49,216,185.1,80,199452,1,
2353,cs,jumbled,1,3,114,298.9,265.7,155,274531,1,
2354,cs,jumbled,1,4,167,401.1,384.4,220,280076,1,
2355,cs,jumbled,1,5,118,298.3,264.8,158,280590,1,
2356,cs,jumbled,2,1,25,203.1,171,49,130981,1,
2357,cs,jumbled,2,2,115,302.8,266,155,272504,1,
2358,cs,jumbled,2,3,55,232.3,201.1,83,191509,1,
2359,cs,jumbled,2,4,95,282.8,249.2,133,250000,1,
2360,cs,jumbled,2,5,71,249.6,217,105,225032,1,
2361,cs,jumbled,3,1,155,395.7,345,208,280815,1,
2362,cs,jumbled,3,2,148,367.8,328.7,195,279971,1,
2363,cs,jumbled,3,3,86,282.8,257.4,123,227693,1,
2364,cs,jumbled,3,4,78,263.7,224.5,109,223269,1,
2365,cs,jumbled,3,5,163,405.1,345.9,216,287617,1,
2366,cs,jumbled,4,1,188,441.1,396.1,246,293837,1,
2367,cs,jumbled,4,2,41,218.2,185.7,66,163407,1,
2368,cs,jumbled,4,3,104,320.3,325,144,223152,1,
2369,cs,jumbled,4,4,114,343.2,304.6,155,239271,1,
2370,cs,jumbled,4,5,89,272,243.4,126,244470,1,
2371,cs,jumbled,5,1,117,318.7,281.9,160,266400,1,
2372,cs,jumbled,5,2,36,214.3,169.6,62,161500,1,
2373,cs,jumbled,5,3,154,385.5,345.5,207,283174,1,
2374,cs,jumbled,5,4,154,386.7,476.7,203,235117,1,
2375,cs,jumbled,5,5,210,463.5,424.3,262,295112,1,
2376,cs,real_message,1,1,400,655.5,610.4,406,320720,1,
2377,cs,real_message,1,2,400,653.3,865,406,267404,1,
2378,cs,real_message,1,3,400,695.2,605.2,406,312212,1,
2379,cs,real_message,1,4,400,654.8,600.6,404,321810,1,
2380,cs,real_message,1,5,400,665.3,600.7,404,319115,1,
2381,cs,real_message,2,1,400,749,613.6,406,297960,1,
2382,cs,real_message,2,2,400,655,600.9,406,323274,1,
2383,cs,real_message,2,3,400,776.3,606.8,406,293543,1,
2384,cs,real_message,2,4,400,668.4,612.8,404,315329,1,
2385,cs,real_message,2,5,400,655.4,601,404,321554,1,
2386,cs,real_message,3,1,400,656.6,608.9,406,320822,1,
2387,cs,real_message,3,2,400,667.9,602.6,406,319559,1,
2388,cs,real_message,3,3,400,791.8,601.8,406,291332,1,
2389,cs,real_message,3,4,400,654,608.8,404,319924,1,
2390,cs,real_message,3,5,400,661.2,602.4,404,319721,1,
2391,cs,real_message,4,1,400,658.7,613.3,406,319182,1,
2392,cs,real_message,4,2,400,653.4,603.3,406,323068,1,
2393,cs,real_message,4,3,400,664.1,603.7,406,320240,1,
2394,cs,real_message,4,4,400,680,604.5,404,314519,1,
2395,cs,real_message,4,5,400,972.8,607.9,404,255583,1,
2396,cs,real_message,5,1,400,662.2,602,406,321152,1,
2397,cs,real_message,5,2,400,666.7,602.6,406,319861,1,
2398,cs,real_message,5,3,400,653.9,633.5,406,315364,1,
2399,cs,real_message,5,4,400,676.4,605,404,315280,1,
2400,cs,real_message,5,5,400,654.6,601.4,404,321656,1,
2401,cs,repeated_phrase,1,1,194,386.7,345.9,214,292110,1,
2402,cs,repeated_phrase,1,2,105,278.4,234.5,125,243712,1,
2403,cs,repeated_phrase,1,3,163,350.6,323.7,183,271393,1,
2404,cs,repeated_phrase,1,4,196,389.1,346,216,293838,1,
2405,cs,repeated_phrase,1,5,21,183.4,153.3,41,121770,1,
2406,cs,repeated_phrase,2,1,129,300,266.1,149,263204,1,
2407,cs,repeated_phrase,2,2,127,298.9,275.4,147,255964,1,
2408,cs,repeated_phrase,2,3,104,475.4,283,124,163502,1,
2409,cs,repeated_phrase,2,4,46,220.2,200.9,66,156732,1,
2410,cs,repeated_phrase,2,5,155,333.6,307.7,175,272883,1,
2411,cs,repeated_phrase,3,1,118,283.4,249.1,138,259155,1,
2412,cs,repeated_phrase,3,2,59,215.7,185.1,79,197106,1,
2413,cs,repeated_phrase,3,3,88,248.1,217.2,108,232108,1,
2414,cs,repeated_phrase,3,4,113,281.5,249.5,133,250471,1,
2415,cs,repeated_phrase,3,5,33,196.7,179.4,53,140920,1,
2416,cs,repeated_phrase,4,1,49,234.3,286.9,69,132387,1,
2417,cs,repeated_phrase,4,2,213,429.6,416.3,233,275446,1,
2418,cs,repeated_phrase,4,3,63,234.9,201,83,190411,1,
2419,cs,repeated_phrase,4,4,179,365.7,328.7,199,286578,1,
2420,cs,repeated_phrase,4,5,111,291.1,249.2,131,242458,1,
2421,cs,repeated_phrase,5,1,90,250.1,217.8,110,235093,1,
2422,cs,repeated_phrase,5,2,205,407.3,375.5,225,287430,1,
2423,cs,repeated_phrase,5,3,209,407.5,361.3,229,297867,1,
2424,cs,repeated_phrase,5,4,219,423.3,378.2,239,298191,1,
2425,cs,repeated_phrase,5,5,30,199.4,168.6,50,135870,1,
2426,cs,edge_case,1,1,0,168.4,137.6,20,65359.5,1,
2427,cs,edge_case,1,2,1,163.7,136.4,21,69976.7,1,
2428,cs,edge_case,1,3,19,164,152.9,19,59955.8,1,
2429,cs,edge_case,1,4,25,164.4,136.4,25,83111.7,1,
2430,cs,edge_case,1,5,25,178.9,153.3,45,135461,1,
2431,cs,edge_case,2,1,0,169.5,138.6,20,64914,1,
2432,cs,edge_case,2,2,1,165.5,137.3,21,69352.7,1,
2433,cs,edge_case,2,3,19,165.3,137.8,19,62685.6,1,
2434,cs,edge_case,2,4,25,165,152.5,25,78740.2,1,
2435,cs,edge_case,2,5,25,277.4,155.6,45,103926,1,
2436,cs,edge_case,3,1,0,169.7,154.7,20,61652.3,1,
2437,cs,edge_case,3,2,1,167,137,21,69078.9,1,
2438,cs,edge_case,3,3,19,164.1,136.5,19,63206.9,1,
2439,cs,edge_case,3,4,25,164,136.5,25,83194.7,1,
2440,cs,edge_case,3,5,25,182.5,152.8,45,134208,1,
2441,cs,edge_case,4,1,0,180.9,138.2,20,62676.3,1,
2442,cs,edge_case,4,2,1,166.1,136.9,21,69306.9,1,
2443,cs,edge_case,4,3,19,164.8,137.5,19,62851.5,1,
2444,cs,edge_case,4,4,25,164.3,149,25,79795.7,1,
2445,cs,edge_case,4,5,25,182.7,153.3,45,133929,1,
2446,cs,edge_case,5,1,0,167.5,137.7,20,65530.8,1,
2447,cs,edge_case,5,2,1,164.6,136.8,21,69674.9,1,
2448,cs,edge_case,5,3,19,173.1,138.2,19,61034.4,1,
2449,cs,edge_case,5,4,25,167.6,137.2,25,82021,1,
2450,cs,edge_case,5,5,25,180.9,152.6,45,134933,1,
2451,sk,same_char,1,1,63,233.8,201.3,83,190761,1,
2452,sk,same_char,1,2,35,214.7,169.8,55,143043,1,
2453,sk,same_char,1,3,51,232.1,184.6,71,170386,1,
2454,sk,same_char,1,4,74,232.3,200.5,94,217190,1,
2455,sk,same_char,1,5,118,281.9,249.1,138,259887,1,
2456,sk,same_char,2,1,201,401.5,360.5,221,290026,1,
2457,sk,same_char,2,2,56,224.3,188.9,76,183930,1,
2458,sk,same_char,2,3,217,429.8,391.5,237,288567,1,
2459,sk,same_char,2,4,99,305.8,266.6,119,207897,1,
2460,sk,same_char,2,5,49,232.8,263,69,139169,1,
2461,sk,same_char,3,1,32,199.4,169.9,52,140807,1,
2462,sk,same_char,3,2,185,368.1,328.9,205,294118,1,
2463,sk,same_char,3,3,216,469.5,399.1,236,271702,1,
2464,sk,same_char,3,4,196,385.3,345.5,216,295567,1,
2465,sk,same_char,3,5,24,183.3,154,44,130448,1,
2466,sk,same_char,4,1,117,324.4,279,137,227047,1,
2467,sk,same_char,4,2,194,388.9,345.7,214,291315,1,
2468,sk,same_char,4,3,44,199.7,169,64,173583,1,
2469,sk,same_char,4,4,48,224.2,185.6,68,165935,1,
2470,sk,same_char,4,5,128,317.9,265,148,253903,1,
2471,sk,same_char,5,1,139,314.2,280.5,159,267362,1,
2472,sk,same_char,5,2,205,398.6,359.7,225,296716,1,
2473,sk,same_char,5,3,102,274.8,232.6,122,240441,1,
2474,sk,same_char,5,4,141,317.2,280,161,269591,1,
2475,sk,same_char,5,5,98,267.2,243.3,118,231146,1,
2476,sk,alternating,1,1,208,403.3,369.7,228,294955,1,
2477,sk,alternating,1,2,76,242.5,200.8,96,216558,1,
2478,sk,alternating,1,3,96,265.6,243,116,228077,1,
2479,sk,alternating,1,4,136,298.8,315.8,156,253824,1,
2480,sk,alternating,1,5,146,327.5,282.2,166,272265,1,
2481,sk,alternating,2,1,121,296.5,248.8,141,258573,1,
2482,sk,alternating,2,2,31,210.6,170.7,51,133753,1,
2483,sk,alternating,2,3,190,386.1,344.7,210,287356,1,
2484,sk,alternating,2,4,93,652.2,235.8,113,127252,1,
2485,sk,alternating,2,5,181,379.6,329,201,283658,1,
2486,sk,alternating,3,1,96,269.6,234,116,230342,1,
2487,sk,alternating,3,2,58,216.6,185.6,78,193933,1,
2488,sk,alternating,3,3,150,325.3,281.7,170,280066,1,
2489,sk,alternating,3,4,217,431.6,378.1,237,292701,1,
2490,sk,alternating,3,5,67,232.8,200.3,87,200877,1,
2491,sk,alternating,4,1,100,265.7,233.3,120,240481,1,
2492,sk,alternating,4,2,25,213.2,153.7,45,122649,1,
2493,sk,alternating,4,3,164,357.9,313.5,184,274054,1,
2494,sk,alternating,4,4,81,498.3,223.3,101,139967,1,
2495,sk,alternating,4,5,143,322.7,280.9,163,270046,1,
2496,sk,alternating,5,1,150,329.7,282.2,170,277823,1,
2497,sk,alternating,5,2,43,200.8,181.8,63,164663,1,
2498,sk,alternating,5,3,192,411.9,346.5,212,279536,1,
2499,sk,alternating,5,4,139,329.9,307,159,249647,1,
2500,sk,alternating,5,5,188,399.3,357,208,275023,1,
2501,sk,cyclic,1,1,102,266.6,233.7,122,243854,1,
2502,sk,cyclic,1,2,46,215,186.2,66,164506,1,
2503,sk,cyclic,1,3,138,298,265.8,158,280241,1,
2504,sk,cyclic,1,4,102,265,232.4,122,245275,1,
2505,sk,cyclic,1,5,167,349.1,313.2,187,282349,1,
2506,sk,cyclic,2,1,138,382.4,279.4,158,238743,1,
2507,sk,cyclic,2,2,178,370.9,329.1,198,282857,1,
2508,sk,cyclic,2,3,49,216.4,184.4,69,172156,1,
2509,sk,cyclic,2,4,76,235,211.1,96,215198,1,
2510,sk,cyclic,2,5,179,375.9,328.5,199,282510,1,
2511,sk,cyclic,3,1,219,421.7,379.3,239,298377,1,
2512,sk,cyclic,3,2,24,266.2,156.3,44,104142,1,
2513,sk,cyclic,3,3,60,227.5,186.7,80,193143,1,
2514,sk,cyclic,3,4,159,335.1,297.1,179,283138,1,
2515,sk,cyclic,3,5,112,286.8,254,132,244083,1,
2516,sk,cyclic,4,1,210,421.5,380,230,286962,1,
2517,sk,cyclic,4,2,62,233.9,201,82,188549,1,
2518,sk,cyclic,4,3,115,282.6,248.3,135,254285,1,
2519,sk,cyclic,4,4,158,361.6,298.6,178,269615,1,
2520,sk,cyclic,4,5,175,369.8,328.9,195,279090,1,
2521,sk,cyclic,5,1,23,196.3,154.6,43,122542,1,
2522,sk,cyclic,5,2,202,411.9,362.1,222,286822,1,
2523,sk,cyclic,5,3,66,235.9,201.8,86,196482,1,
2524,sk,cyclic,5,4,76,241.9,201.6,96,216460,1,
2525,sk,cyclic,5,5,21,182.2,152.9,41,122352,1,
2526,sk,jumbled,1,1,198,446.4,395.6,252,299287,1,
2527,sk,jumbled,1,2,24,202,169.8,51,137171,1,
2528,sk,jumbled,1,3,218,487.1,447,278,297613,1,
2529,sk,jumbled,1,4,156,385.7,355.6,206,277890,1,
2530,sk,jumbled,1,5,145,348.6,432.2,193,247182,1,
2531,sk,jumbled,2,1,26,201.5,182.2,51,132916,1,
2532,sk,jumbled,2,2,121,317.3,279.8,163,272986,1,
2533,sk,jumbled,2,3,77,248.7,216.4,111,238658,1,
2534,sk,jumbled,2,4,133,332.7,307.1,178,278212,1,
2535,sk,jumbled,2,5,210,471.2,425.2,270,301205,1,
2536,sk,jumbled,3,1,209,475.6,427.3,273,302359,1,
2537,sk,jumbled,3,2,46,253.1,186.7,71,161437,1,
2538,sk,jumbled,3,3,98,283.8,257.5,139,256789,1,
2539,sk,jumbled,3,4,175,452.6,361,229,281465,1,
2540,sk,jumbled,3,5,38,200.4,168.4,62,168113,1,
2541,sk,jumbled,4,1,151,364.8,445.7,197,243060,1,
2542,sk,jumbled,4,2,132,338.1,298.1,176,276643,1,
2543,sk,jumbled,4,3,32,215.3,226.9,58,131162,1,
2544,sk,jumbled,4,4,146,377.7,330.8,196,276641,1,
2545,sk,jumbled,4,5,111,299.5,265.9,153,270605,1,
2546,sk,jumbled,5,1,149,368.5,328.4,197,282680,1,
2547,sk,jumbled,5,2,23,182.4,182.8,47,128697,1,
2548,sk,jumbled,5,3,181,447.5,402.4,242,284739,1,
2549,sk,jumbled,5,4,172,407.7,360.9,228,296643,1,
2550,sk,jumbled,5,5,38,216.3,224.9,65,147325,1,
2551,sk,real_message,1,1,400,676,629.3,409,313338,1,
2552,sk,real_message,1,2,400,681.6,694.9,410,297857,1,
2553,sk,real_message,1,3,400,718.2,635.1,411,303702,1,
2554,sk,real_message,1,4,400,684.8,659.2,411,305804,1,
2555,sk,real_message,1,5,389,1434.4,610.3,398,194650,1,
2556,sk,real_message,2,1,400,676.5,626.5,409,313891,1,
2557,sk,real_message,2,2,400,678,628.2,410,313888,1,
2558,sk,real_message,2,3,400,672.9,632.3,411,314894,1,
2559,sk,real_message,2,4,400,678,616.8,411,317424,1,
2560,sk,real_message,2,5,389,665.5,600.1,398,314475,1,
2561,sk,real_message,3,1,400,806.7,633.9,409,283909,1,
2562,sk,real_message,3,2,400,811.9,622,410,285933,1,
2563,sk,real_message,3,3,400,678.6,618.7,411,316812,1,
2564,sk,real_message,3,4,400,706.1,617.2,411,310587,1,
2565,sk,real_message,3,5,389,672.1,601.7,398,312451,1,
2566,sk,real_message,4,1,400,674.4,623.1,409,315222,1,
2567,sk,real_message,4,2,400,693.9,618.9,410,312310,1,
2568,sk,real_message,4,3,400,687,620.6,411,314316,1,
2569,sk,real_message,4,4,400,673.3,627.6,411,315935,1,
2570,sk,real_message,4,5,389,773.9,615.7,398,286413,1,
2571,sk,real_message,5,1,400,682,619.2,409,314325,1,
2572,sk,real_message,5,2,400,672.5,627.3,410,315433,1,
2573,sk,real_message,5,3,400,721.3,630.1,411,304129,1,
2574,sk,real_message,5,4,400,671.1,626.5,411,316739,1,
2575,sk,real_message,5,5,389,654.2,637.1,398,308217,1,
2576,sk,repeated_phrase,1,1,79,254.7,218.6,99,209170,1,
2577,sk,repeated_phrase,1,2,104,267.2,233.1,124,247851,1,
2578,sk,repeated_phrase,1,3,205,399.8,360.9,225,295780,1,
2579,sk,repeated_phrase,1,4,129,301,265,149,263251,1,
2580,sk,repeated_phrase,1,5,69,232.8,201.1,89,205116,1,
2581,sk,repeated_phrase,2,1,88,436.7,308.6,108,144908,1,
2582,sk,repeated_phrase,2,2,115,290.1,249.7,135,250093,1,
2583,sk,repeated_phrase,2,3,70,234.3,200.9,90,206801,1,
2584,sk,repeated_phrase,2,4,173,349.2,312.7,193,291585,1,
2585,sk,repeated_phrase,2,5,78,247.9,215.9,98,211298,1,
2586,sk,repeated_phrase,3,1,117,282.8,249.4,137,257422,1,
2587,sk,repeated_phrase,3,2,132,298.5,264.4,152,270030,1,
2588,sk,repeated_phrase,3,3,125,304.8,265.3,145,254341,1,
2589,sk,repeated_phrase,3,4,94,272.5,233.6,114,225252,1,
2590,sk,repeated_phrase,3,5,202,399,369.9,222,288724,1,
2591,sk,repeated_phrase,4,1,148,313.4,293.2,168,276954,1,
2592,sk,repeated_phrase,4,2,100,276.4,233,120,235571,1,
2593,sk,repeated_phrase,4,3,54,215.4,185.6,74,184539,1,
2594,sk,repeated_phrase,4,4,106,289.1,296.1,126,215311,1,
2595,sk,repeated_phrase,4,5,182,367.1,512.2,202,229728,1,
2596,sk,repeated_phrase,5,1,103,266.1,233.4,123,246246,1,
2597,sk,repeated_phrase,5,2,112,281,247.5,132,249763,1,
2598,sk,repeated_phrase,5,3,168,357.9,314.6,188,279554,1,
2599,sk,repeated_phrase,5,4,194,384.6,344.5,214,293513,1,
2600,sk,repeated_phrase,5,5,107,272.1,245.4,127,245411,1,
2601,sk,edge_case,1,1,0,166.8,137.5,20,65724.6,1,
2602,sk,edge_case,1,2,1,168,136.9,21,68875,1,
2603,sk,edge_case,1,3,19,166.8,136.6,19,62623.6,1,
2604,sk,edge_case,1,4,25,165.3,136.7,25,82781.5,1,
2605,sk,edge_case,1,5,25,181.6,152.5,45,134690,1,
2606,sk,edge_case,2,1,0,166.3,137,20,65941.3,1,
2607,sk,edge_case,2,2,1,164.9,136.1,21,69767.4,1,
